log_cost
3.7252241357781317
3.5915627576554794
3.8977009700421585
3.247039388645432
4.267833019045318
3.7798947678710677
3.927138934339162
""
3.003548846907949
3.171908614409539
3.2085687236414575
""
3.212406028900046
3.2279111169309553
4.1487996157371105
4.638994491719927
""
3.5613614052356772
3.650173884637228
3.094930336499846
3.186673584939808
3.636051276187756
""
2.2274660833733733
""
""
2.786213060184629
3.4708135773051376
2.8743048573856522
3.5809633879506926
3.2461655925484347
3.2056057113068936
""
2.923816650537593
3.695464514514323
""
2.714960621295433
5.012142514988358
4.9999919785068405
3.818412837607886
4.984226182136523
""
""
""
3.0148291393835525
3.178065411004149
2.889988745009347
""
2.7445401867295534
2.9211514697628864
""
""
""
""
3.301012347749145
""
3.2308993321267825
""
3.1812611858600763
3.5909580247647352
""
3.9533726155616664
4.088649068519256
5.253831010734738
3.1755074645985317
""
4.074184206495591
""
3.209376393503996
""
""
3.2378075522155787
4.372651955717016
2.6726074206026786
""
""
""
2.908312339092896
3.0275375574807426
3.660080098675458
""
""
""
""
""
2.8994987646967045
""
""
""
""
""
""
3.462166452733933
3.106310592323922
3.176074642630929
3.1760164062944223
""
3.8481531399016276
""
2.7373834994346398
3.8719496276680263
3.1167840158329594
3.202558604958109
""
3.1760379823315286
""
3.1958841613743685
3.409809914930947
3.889465246624377
2.969778294499765
4.5278291022712205
""
""
""
""
""
""
4.571392787981379
4.087627861889525
4.13807295090031
""
3.1192694195183543
3.1219611267308727
""
3.9745778220476544
""
3.061149271911049
""
""
4.175425670714925
""
""
3.4789763569214944
""
3.175427439551017
""
""
""
""
""
3.135668427862584
""
""
""
3.271231307702528
""
3.098521206348085
2.832291711160372
2.63864497602088
""
3.244153125019589
3.011171910842079
""
""
3.553786097798031
""
""
""
""
5.234054906120982
""
""
3.47791326429293
""
2.6726074206026786
""
3.2905736926665012
""
""
""
3.6151752020085897
4.842941559867121
2.5232572850491937
2.9062488209428055
3.2865518962606424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.88715063880873
3.2822461053200276
5.298952767195164
""
3.0613152324104367
""
3.418637822002941
5.309793346335597
3.775810548679202
4.283824351465474
3.6954459507973025
3.7420496576840185
2.896080120137867
3.5625560980044075
3.1932637730013513
3.194567342000445
2.7781512503836434
3.3420960475346346
3.6591166287253363
3.84715253518462
4.815617643146974
3.213840900590179
3.651442297463628
3.175999468455624
3.398766639320407
3.02519113081339
6.030656551326792
3.0104839838605733
3.1682487389348624
3.009465768642719
3.9223935655066753
3.9223935655066753
4.0818625736661645
3.4524507200550723
3.2434418788290063
3.384589944315123
3.027281501797784
3.895602635922968
3.3860696312189247
4.78397802439486
3.4419746276684076
5.9625756224883215
3.1759679019052762
2.5389894822967656
""
3.175779613357037
2.9030899869919438
""
4.345727080914365
3.411323005071617
2.758377396544382
4.774206374283537
""
4.676227027379267
""
4.191480888649811
3.5766970495034127
4.939837488824714
3.5771358312385138
3.0275481552583794
3.0004835347739487
2.778150526558904
2.653119854401853
3.138434387870309
3.203928307924437
3.174741402901689
2.744410344150793
4.004363210235889
3.049891432284311
4.814908505767199
4.517344166382597
3.5475944296152653
4.358305001449904
3.044073859093355
3.1918973761123968
2.5101212323545403
4.041918573616534
3.09653183848557
3.882135092100245
4.2610465719824555
2.6911239465348666
4.35307965393473
2.9814715764056774
4.4797138822738
2.8403018594008573
2.537986486479882
4.076900396491411
2.601649389002394
2.77813460210941
2.653115993165567
3.9849755079237252
4.762231595544019
3.4172362966165224
3.26197524108062
4.495152518804736
3.5675486177399574
3.8654786807768167
3.997753064212686
3.5255775604077706
3.6090989029029643
2.8962259986225702
3.66942957791524
3.554575646861642
3.2175234237359462
2.9215694342546703
3.250420002308894
3.940995687542626
4.158568491835589
3.088475591976292
3.4066287334173264
3.633454113525
4.630626211787026
4.624852750947255
3.0985772788691723
4.061329486968305
""
3.12026191675024
2.5812463030832813
3.149456831512771
""
4.429424853556057
2.8208166573334434
3.020756857430087
4.13646162510497
3.1725924239581933
2.793705193173705
3.0653522424440514
4.279593240028327
3.2084499562441517
3.097561313552726
""
2.8280118376556618
3.0260026354678917
4.0096792440578
""
""
3.3010249730192545
""
""
4.083738443628171
5.590814366848177
3.6340220805189882
5.81077344434956
3.670605481848093
3.131535903157941
3.514421695999703
3.43082522693846
3.9383885164028842
3.1978063564501187
2.9928432453601777
4.823966430962937
3.155802880804193
3.8633784224627896
3.6337909257317023
3.2054742249747457
3.334362459290393
2.68038809703681
3.927331141293503
3.2728279829507234
""
""
""
3.5641113041840127
2.8800448568152137
""
""
""
3.459536173238015
""
3.6502260974285203
""
4.376674571105688
""
""
""
3.543146114024965
3.07144233769728
4.326393319204143
3.0884252856948
3.95839476689169
3.0485311393800734
4.0649187333550225
2.5799035824632126
3.816781147095978
3.3029470769878597
3.341857928362036
4.695060215161131
4.229588601030542
3.3983503099384866
3.175234564989935
4.009733732510954
3.137313275640331
2.802098847874819
4.287488589243285
""
3.2175326351080447
3.642984768320563
3.756061562160691
3.1407493205491175
3.727985084075322
4.494943833052844
3.4727795525842153
4.153555551233548
4.018094059936348
3.9059977129581487
3.9088454409328808
3.0397641899451235
2.948369925454037
2.9880601682677606
3.6429353606645236
3.357564205216372
3.8580590300450157
3.6198768590162467
3.1831681641545795
2.7891631375618666
3.985182446113226
4.37922057268582
3.5400124618181277
2.9870783185212457
4.803013225652422
3.4960509038975096
3.767215252720028
3.5885134995189376
3.065606600570939
3.208644481347657
3.6138235409693347
3.6499707414922504
3.6028053606782717
3.7294762194746207
3.164550028307558
3.369389725990292
3.1000326290916975
2.9023815094202297
2.749434832216752
""
""
""
3.2164277200838463
2.9023815094202297
""
3.845091649634151
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.907956573969301
""
""
""
""
""
""
""
""
2.9131104675064865
2.9131104675064865
""
""
""
""
""
""
3.193428776338344
""
2.939596120930719
""
""
""
3.096445938641537
""
""
4.165505655359106
""
3.490554838191907
""
3.164429594193593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.706506129530095
""
3.704957845540342
""
""
""
""
3.8692866486402835
3.8692866486402835
""
""
""
2.0515345335312207
""
""
""
2.224667706687742
""
""
""
""
2.3010191598814806
""
""
""
""
3.663308752856687
""
3.175937781222728
""
2.5423223994466815
3.1628997053243437
""
""
3.233015919864098
""
""
""
3.340833813440569
""
3.605967728445513
""
""
""
""
""
""
3.3630492887745453
""
""
4.643038556985489
3.0214266485171057
3.6419200744131177
2.2477302879309464
2.437790186421702
3.3782268751822904
4.325834289047366
2.473476751250655
3.380179392281773
4.265152667114902
2.7482748772178494
4.5720107536153485
3.526513735663391
4.103948621191215
3.193212005242216
3.4496795320029703
3.176035173540252
2.2893904872383457
3.3903602576194145
3.961145098865539
3.491927309128466
2.3611723392649404
3.380179392281773
3.6024276830586595
3.760289837474997
3.278753397520103
2.651848619898147
3.6771753634859605
""
4.183572035959912
3.5745582392925046
3.0466449759419643
2.643935067574515
4.509719200091746
3.4146150743202948
3.2117994968272403
4.4456473503883975
3.708892928147175
3.942152462946604
3.159423407133119
2.941562153677837
""
4.074355690633759
4.442667055407466
2.715086181544184
2.672548551035872
3.5317299688632136
2.499247067908116
2.9146821024848983
3.111138123588194
3.1608186468034387
4.049864059058545
""
""
""
""
2.8657800706134315
""
2.3557847281303186
4.007546240790036
2.6700722861986974
2.9022542522428023
3.3278565040022583
4.008848840592402
2.5081080129852302
3.2666295784378994
3.3323841192064845
3.9156773150762407
3.5635631901414406
3.569848447682608
3.6386472714612936
2.816210135758168
2.248586243855104
3.5906941852146703
2.975508090575686
3.512737612704205
3.012004943530745
3.5906941852146703
3.292820730103904
4.0294541520420974
4.548068843346025
3.653848048677339
3.996120570217011
""
3.916393774855031
2.7751413168516685
3.6394876845728548
2.9980059260567935
3.9209750544648023
3.025750175185367
3.819302637676626
3.2566763826285436
""
""
3.164429594193593
2.7588733035432567
3.1641234520252026
""
""
3.175986436671639
3.01617978054782
4.463367279076848
3.179165004975779
""
4.201150708392779
""
""
""
""
""
""
3.883633276062565
""
""
3.7238407836557355
3.667938903939009
2.8958163267060795
2.9392371191776965
3.615556905607225
""
3.1866721721373654
3.175929671451255
2.9029276390886776
3.998893311684576
3.8069568693859233
3.391415390044492
2.8975512205641945
2.6897180931574174
3.663316956196639
3.0204250960415076
3.213275972286346
3.112633149338807
2.4333008947161914
3.6178836615788352
2.7078298235973137
2.9839513225978265
3.460574781852192
4.014499117515348
2.1860461311920125
2.6987562788701456
2.9450518170447593
3.227505180268314
3.017396908703928
""
3.6347740206201378
3.3858406935960788
3.162984459395425
3.6337909257317023
3.040935645922649
4.412664324011871
""
""
""
""
""
""
""
""
""
4.226588693305979
""
""
""
3.1180682072069503
4.78967437853668
""
""
""
""
""
""
""
""
4.868641341317586
""
""
5.0909359191330505
""
""
""
5.002941270060104
5.407509262908702
""
""
5.195127363165888
5.370151897690837
4.457474740229277
""
5.328384297056085
5.270751386371187
""
""
""
""
""
""
""
""
2.8931567674424987
3.1076820082724326
5.896163410806499
2.495524911799714
""
3.458774988897421
""
2.5928382470054623
3.36223000541269
2.9652355774973747
3.5437686502356645
3.1759519729584196
4.2085294963739655
3.916173804076211
5.3157500330477605
""
""
5.210144587925253
5.2552725051033065
3.99775101243581
3.89199576160969
4.572771679751145
""
4.557766942996824
4.015570731030764
""
""
""
3.813013700482317
3.1668721764140013
3.900697012515228
""
""
""
""
""
""
2.5414369517568263
""
2.4765505064266256
3.964479551025952
3.8496132366477025
3.1729040310457215
3.6903457528833035
3.1760819940079066
3.7133990544076503
2.5952404198059074
3.6319706908500544
3.1758653671881145
3.309722125932686
3.1713080426626474
3.175985567872136
2.9909343800315686
4.730278993659945
3.0763680596345147
